TIME,YEAR,GEO,UNIT,TRA_MEAS,PARTNER,Value,Flag and Footnotes,MONTH
2020M04,2020,France,Passager,Passagers transportés (arrivées),Irlande,504,,4
2020M04,2020,France,Passager,Passagers transportés (arrivées),Grèce,707,,4
2020M04,2020,France,Passager,Passagers transportés (arrivées),Espagne,1770,,4
2020M04,2020,France,Passager,Passagers transportés (arrivées),France,756,,4
2020M04,2020,France,Passager,Passagers transportés (arrivées),Italie,735,,4
2020M04,2020,France,Passager,Passagers transportés (arrivées),Pays-Bas,4571,,4
2020M04,2020,France,Passager,Passagers transportés (arrivées),Pologne,57,,4
2020M04,2020,France,Passager,Passagers transportés (arrivées),Portugal,1248,,4
2020M04,2020,France,Passager,Passagers transportés (arrivées),Roumanie,42,,4
2020M04,2020,France,Passager,Passagers transportés (arrivées),Finlande,269,,4
2020M04,2020,France,Passager,Passagers transportés (arrivées),Suède,382,,4
2020M04,2020,France,Passager,Passagers transportés (arrivées),Islande,11,,4
2020M04,2020,France,Passager,Passagers transportés (arrivées),Suisse,384,,4
2020M04,2020,France,Passager,Passagers transportés (arrivées),Royaume-Uni,3636,,4
2020M04,2020,France,Passager,Passagers transportés (arrivées),Serbie,175,,4
2020M04,2020,France,Passager,Passagers transportés (arrivées),Turquie,648,,4
2020M04,2020,Croatie,Passager,Passagers transportés (arrivées),Belgique,52,,4
2020M04,2020,Croatie,Passager,Passagers transportés (arrivées),Allemagne,1851,,4
2020M04,2020,Croatie,Passager,Passagers transportés (arrivées),Espagne,70,,4
2020M04,2020,Croatie,Passager,Passagers transportés (arrivées),Italie,28,,4
2020M04,2020,Croatie,Passager,Passagers transportés (arrivées),Pays-Bas,100,,4
2020M04,2020,Croatie,Passager,Passagers transportés (arrivées),Roumanie,9,,4
2020M04,2020,Croatie,Passager,Passagers transportés (arrivées),Royaume-Uni,181,,4
2020M04,2020,Italie,Passager,Passagers transportés (arrivées),Belgique,1112,,4
2020M04,2020,Italie,Passager,Passagers transportés (arrivées),Bulgarie,83,,4
2020M04,2020,Italie,Passager,Passagers transportés (arrivées),Allemagne,6895,,4
2020M04,2020,Italie,Passager,Passagers transportés (arrivées),Irlande,10,,4
2020M04,2020,Italie,Passager,Passagers transportés (arrivées),Espagne,304,,4
2020M04,2020,Italie,Passager,Passagers transportés (arrivées),France,2133,,4
2020M04,2020,Italie,Passager,Passagers transportés (arrivées),Croatie,5,,4
2020M04,2020,Italie,Passager,Passagers transportés (arrivées),Italie,188,,4
2020M04,2020,Italie,Passager,Passagers transportés (arrivées),Lettonie,62,,4
2020M04,2020,Italie,Passager,Passagers transportés (arrivées),Lituanie,79,,4
2020M04,2020,Italie,Passager,Passagers transportés (arrivées),Malte,325,,4
2020M04,2020,Italie,Passager,Passagers transportés (arrivées),Pays-Bas,11,,4
2020M04,2020,Italie,Passager,Passagers transportés (arrivées),Pologne,151,,4
2020M04,2020,Italie,Passager,Passagers transportés (arrivées),Roumanie,477,,4
2020M04,2020,Italie,Passager,Passagers transportés (arrivées),Suisse,691,,4
2020M04,2020,Italie,Passager,Passagers transportés (arrivées),Royaume-Uni,8665,,4
2020M04,2020,Italie,Passager,Passagers transportés (arrivées),Macédoine du Nord,35,,4
2020M04,2020,Italie,Passager,Passagers transportés (arrivées),Serbie,7,,4
2020M04,2020,Italie,Passager,Passagers transportés (arrivées),Turquie,7366,,4
2020M04,2020,Chypre,Passager,Passagers transportés (arrivées),Bulgarie,41,,4
2020M04,2020,Chypre,Passager,Passagers transportés (arrivées),Allemagne,115,,4
2020M04,2020,Chypre,Passager,Passagers transportés (arrivées),Grèce,842,,4
2020M04,2020,Chypre,Passager,Passagers transportés (arrivées),Lettonie,8,,4
2020M04,2020,Chypre,Passager,Passagers transportés (arrivées),Pologne,30,,4
2020M04,2020,Chypre,Passager,Passagers transportés (arrivées),Roumanie,31,,4
2020M04,2020,Chypre,Passager,Passagers transportés (arrivées),Suède,7,,4
2020M04,2020,Chypre,Passager,Passagers transportés (arrivées),Royaume-Uni,2766,,4
2020M04,2020,Lettonie,Passager,Passagers transportés (arrivées),Danemark,144,,4
2020M04,2020,Lettonie,Passager,Passagers transportés (arrivées),Allemagne,400,,4
2020M04,2020,Lettonie,Passager,Passagers transportés (arrivées),Chypre,50,,4
2020M04,2020,Lettonie,Passager,Passagers transportés (arrivées),Pays-Bas,399,,4
2020M04,2020,Lettonie,Passager,Passagers transportés (arrivées),Autriche,77,,4
2020M04,2020,Lettonie,Passager,Passagers transportés (arrivées),Finlande,52,,4
2020M04,2020,Lettonie,Passager,Passagers transportés (arrivées),Suède,219,,4
2020M04,2020,Lettonie,Passager,Passagers transportés (arrivées),Norvège,137,,4
2020M04,2020,Lettonie,Passager,Passagers transportés (arrivées),Royaume-Uni,51,,4
2020M04,2020,Lituanie,Passager,Passagers transportés (arrivées),Allemagne,221,,4
2020M04,2020,Lituanie,Passager,Passagers transportés (arrivées),Espagne,6,,4
2020M04,2020,Lituanie,Passager,Passagers transportés (arrivées),France,5,,4
2020M04,2020,Lituanie,Passager,Passagers transportés (arrivées),Italie,9,,4
2020M04,2020,Lituanie,Passager,Passagers transportés (arrivées),Pays-Bas,111,,4
2020M04,2020,Lituanie,Passager,Passagers transportés (arrivées),Norvège,8,,4
2020M04,2020,Lituanie,Passager,Passagers transportés (arrivées),Royaume-Uni,652,,4
2020M04,2020,Luxembourg,Passager,Passagers transportés (arrivées),Grèce,15,,4
2020M04,2020,Hongrie,Passager,Passagers transportés (arrivées),Allemagne,235,,4
2020M04,2020,Hongrie,Passager,Passagers transportés (arrivées),Espagne,114,,4
2020M04,2020,Hongrie,Passager,Passagers transportés (arrivées),Pays-Bas,826,,4
2020M04,2020,Hongrie,Passager,Passagers transportés (arrivées),Pologne,101,,4
2020M04,2020,Hongrie,Passager,Passagers transportés (arrivées),Suède,282,,4
2020M04,2020,Hongrie,Passager,Passagers transportés (arrivées),Suisse,272,,4
2020M04,2020,Hongrie,Passager,Passagers transportés (arrivées),Royaume-Uni,3072,,4
2020M04,2020,Hongrie,Passager,Passagers transportés (arrivées),Turquie,20,,4
2020M04,2020,Malte,Passager,Passagers transportés (arrivées),Bulgarie,15,,4
2020M04,2020,Malte,Passager,Passagers transportés (arrivées),Allemagne,192,,4
2020M04,2020,Malte,Passager,Passagers transportés (arrivées),Italie,19,,4
2020M04,2020,Malte,Passager,Passagers transportés (arrivées),Royaume-Uni,405,,4
2020M04,2020,Pays-Bas,Passager,Passagers transportés (arrivées),Belgique,170,,4
2020M04,2020,Pays-Bas,Passager,Passagers transportés (arrivées),Bulgarie,2303,,4
2020M04,2020,Pays-Bas,Passager,Passagers transportés (arrivées),Danemark,1314,,4
2020M04,2020,Pays-Bas,Passager,Passagers transportés (arrivées),Allemagne,4077,,4
2020M04,2020,Pays-Bas,Passager,Passagers transportés (arrivées),Irlande,1992,,4
2020M04,2020,Pays-Bas,Passager,Passagers transportés (arrivées),Grèce,8,,4
2020M04,2020,Pays-Bas,Passager,Passagers transportés (arrivées),Espagne,989,,4
2020M04,2020,Pays-Bas,Passager,Passagers transportés (arrivées),France,2026,,4
2020M04,2020,Pays-Bas,Passager,Passagers transportés (arrivées),Croatie,47,,4
2020M04,2020,Pays-Bas,Passager,Passagers transportés (arrivées),Italie,60,,4
2020M04,2020,Pays-Bas,Passager,Passagers transportés (arrivées),Lettonie,370,,4
2020M04,2020,Pays-Bas,Passager,Passagers transportés (arrivées),Lituanie,74,,4
2020M04,2020,Pays-Bas,Passager,Passagers transportés (arrivées),Hongrie,918,,4
2020M04,2020,Pays-Bas,Passager,Passagers transportés (arrivées),Malte,349,,4
2020M04,2020,Pays-Bas,Passager,Passagers transportés (arrivées),Autriche,474,,4
2020M04,2020,Pays-Bas,Passager,Passagers transportés (arrivées),Pologne,20,,4
2020M04,2020,Pays-Bas,Passager,Passagers transportés (arrivées),Portugal,2122,,4
2020M04,2020,Pays-Bas,Passager,Passagers transportés (arrivées),Roumanie,2747,,4
2020M04,2020,Pays-Bas,Passager,Passagers transportés (arrivées),Finlande,294,,4
2020M04,2020,Pays-Bas,Passager,Passagers transportés (arrivées),Suède,1478,,4
2020M04,2020,Pays-Bas,Passager,Passagers transportés (arrivées),Norvège,1305,,4
2020M04,2020,Pays-Bas,Passager,Passagers transportés (arrivées),Suisse,1422,,4
2020M04,2020,Pays-Bas,Passager,Passagers transportés (arrivées),Royaume-Uni,7982,,4
2020M04,2020,Pays-Bas,Passager,Passagers transportés (arrivées),Monténégro,28,,4
2020M04,2020,Pays-Bas,Passager,Passagers transportés (arrivées),Turquie,390,,4
2020M04,2020,Autriche,Passager,Passagers transportés (arrivées),Bulgarie,397,,4
2020M04,2020,Autriche,Passager,Passagers transportés (arrivées),Tchéquie,40,,4
2020M04,2020,Autriche,Passager,Passagers transportés (arrivées),Allemagne,2821,,4
2020M04,2020,Autriche,Passager,Passagers transportés (arrivées),Grèce,78,,4
2020M04,2020,Autriche,Passager,Passagers transportés (arrivées),Croatie,120,,4
2020M04,2020,Autriche,Passager,Passagers transportés (arrivées),Lettonie,73,,4
2020M04,2020,Autriche,Passager,Passagers transportés (arrivées),Pays-Bas,792,,4
2020M04,2020,Autriche,Passager,Passagers transportés (arrivées),Portugal,158,,4
2020M04,2020,Autriche,Passager,Passagers transportés (arrivées),Roumanie,275,,4
2020M04,2020,Autriche,Passager,Passagers transportés (arrivées),Serbie,109,,4
2020M04,2020,Autriche,Passager,Passagers transportés (arrivées),Turquie,742,,4
2020M04,2020,Pologne,Passager,Passagers transportés (arrivées),Allemagne,14,,4
2020M04,2020,Pologne,Passager,Passagers transportés (arrivées),Irlande,430,,4
2020M04,2020,Pologne,Passager,Passagers transportés (arrivées),Espagne,206,,4
2020M04,2020,Pologne,Passager,Passagers transportés (arrivées),France,69,,4
2020M04,2020,Pologne,Passager,Passagers transportés (arrivées),Italie,94,,4
2020M04,2020,Pologne,Passager,Passagers transportés (arrivées),Hongrie,36,,4
2020M04,2020,Pologne,Passager,Passagers transportés (arrivées),Roumanie,42,,4
2020M04,2020,Pologne,Passager,Passagers transportés (arrivées),Finlande,104,,4
2020M04,2020,Pologne,Passager,Passagers transportés (arrivées),Suède,98,,4
2020M04,2020,Pologne,Passager,Passagers transportés (arrivées),Islande,310,,4
2020M04,2020,Pologne,Passager,Passagers transportés (arrivées),Norvège,637,,4
2020M04,2020,Pologne,Passager,Passagers transportés (arrivées),Suisse,149,,4
2020M04,2020,Pologne,Passager,Passagers transportés (arrivées),Royaume-Uni,3972,,4
2020M04,2020,Pologne,Passager,Passagers transportés (arrivées),Turquie,85,,4
2020M04,2020,Portugal,Passager,Passagers transportés (arrivées),Bulgarie,121,,4
2020M04,2020,Portugal,Passager,Passagers transportés (arrivées),Danemark,33,,4
2020M04,2020,Portugal,Passager,Passagers transportés (arrivées),Allemagne,2322,,4
2020M04,2020,Portugal,Passager,Passagers transportés (arrivées),Irlande,240,,4
2020M04,2020,Portugal,Passager,Passagers transportés (arrivées),Grèce,43,,4
2020M04,2020,Portugal,Passager,Passagers transportés (arrivées),Espagne,11,,4
2020M04,2020,Portugal,Passager,Passagers transportés (arrivées),France,995,,4
2020M04,2020,Portugal,Passager,Passagers transportés (arrivées),Croatie,7,,4
2020M04,2020,Portugal,Passager,Passagers transportés (arrivées),Italie,24,,4
2020M04,2020,Portugal,Passager,Passagers transportés (arrivées),Pays-Bas,1270,,4
2020M04,2020,Portugal,Passager,Passagers transportés (arrivées),Portugal,222,,4
2020M04,2020,Portugal,Passager,Passagers transportés (arrivées),Roumanie,176,,4
2020M04,2020,Portugal,Passager,Passagers transportés (arrivées),Suisse,1036,,4
2020M04,2020,Portugal,Passager,Passagers transportés (arrivées),Royaume-Uni,2823,,4
2020M04,2020,Roumanie,Passager,Passagers transportés (arrivées),Belgique,256,,4
2020M04,2020,Roumanie,Passager,Passagers transportés (arrivées),Danemark,646,,4
2020M04,2020,Roumanie,Passager,Passagers transportés (arrivées),Irlande,1140,,4
2020M04,2020,Roumanie,Passager,Passagers transportés (arrivées),Grèce,194,,4
2020M04,2020,Roumanie,Passager,Passagers transportés (arrivées),Espagne,330,,4
2020M04,2020,Roumanie,Passager,Passagers transportés (arrivées),France,252,,4
2020M04,2020,Roumanie,Passager,Passagers transportés (arrivées),Italie,7,,4
2020M04,2020,Roumanie,Passager,Passagers transportés (arrivées),Pays-Bas,1309,,4
2020M04,2020,Roumanie,Passager,Passagers transportés (arrivées),Pologne,53,,4
2020M04,2020,Roumanie,Passager,Passagers transportés (arrivées),Portugal,432,,4
2020M04,2020,Roumanie,Passager,Passagers transportés (arrivées),Roumanie,12,,4
2020M04,2020,Roumanie,Passager,Passagers transportés (arrivées),Suède,1131,,4
2020M04,2020,Roumanie,Passager,Passagers transportés (arrivées),Norvège,364,,4
2020M04,2020,Roumanie,Passager,Passagers transportés (arrivées),Suisse,155,,4
2020M04,2020,Roumanie,Passager,Passagers transportés (arrivées),Royaume-Uni,7924,,4
2020M04,2020,Roumanie,Passager,Passagers transportés (arrivées),Turquie,33,,4
2020M04,2020,Slovénie,Passager,Passagers transportés (arrivées),Finlande,27,,4
2020M04,2020,Slovénie,Passager,Passagers transportés (arrivées),Royaume-Uni,132,,4
2020M04,2020,Slovaquie,Passager,Passagers transportés (arrivées),Slovaquie,14,,4
2020M04,2020,Slovaquie,Passager,Passagers transportés (arrivées),Suède,157,,4
2020M04,2020,Slovaquie,Passager,Passagers transportés (arrivées),Norvège,67,,4
2020M04,2020,Slovaquie,Passager,Passagers transportés (arrivées),Royaume-Uni,274,,4
2020M04,2020,Slovaquie,Passager,Passagers transportés (arrivées),Serbie,13,,4
2020M04,2020,Finlande,Passager,Passagers transportés (arrivées),Belgique,198,,4
2020M04,2020,Finlande,Passager,Passagers transportés (arrivées),Allemagne,1136,,4
2020M04,2020,Finlande,Passager,Passagers transportés (arrivées),Estonie,269,,4
2020M04,2020,Finlande,Passager,Passagers transportés (arrivées),Espagne,1053,,4
2020M04,2020,Finlande,Passager,Passagers transportés (arrivées),France,308,,4
2020M04,2020,Finlande,Passager,Passagers transportés (arrivées),Lituanie,17,,4
2020M04,2020,Finlande,Passager,Passagers transportés (arrivées),Pays-Bas,529,,4
2020M04,2020,Finlande,Passager,Passagers transportés (arrivées),Pologne,34,,4
2020M04,2020,Finlande,Passager,Passagers transportés (arrivées),Finlande,8,,4
2020M04,2020,Finlande,Passager,Passagers transportés (arrivées),Suède,1558,,4
2020M04,2020,Finlande,Passager,Passagers transportés (arrivées),Suisse,165,,4
2020M04,2020,Finlande,Passager,Passagers transportés (arrivées),Royaume-Uni,2902,,4
2020M04,2020,Finlande,Passager,Passagers transportés (arrivées),Turquie,88,,4
2020M04,2020,Suède,Passager,Passagers transportés (arrivées),Belgique,11,,4
2020M04,2020,Suède,Passager,Passagers transportés (arrivées),Danemark,927,,4
2020M04,2020,Suède,Passager,Passagers transportés (arrivées),Allemagne,2917,,4
2020M04,2020,Suède,Passager,Passagers transportés (arrivées),Estonie,76,,4
2020M04,2020,Suède,Passager,Passagers transportés (arrivées),Espagne,968,,4
2020M04,2020,Suède,Passager,Passagers transportés (arrivées),France,1034,,4
2020M04,2020,Suède,Passager,Passagers transportés (arrivées),Chypre,146,,4
2020M04,2020,Suède,Passager,Passagers transportés (arrivées),Lettonie,211,,4
2020M04,2020,Suède,Passager,Passagers transportés (arrivées),Hongrie,300,,4
2020M04,2020,Suède,Passager,Passagers transportés (arrivées),Pays-Bas,3178,,4
2020M04,2020,Suède,Passager,Passagers transportés (arrivées),Pologne,53,,4
2020M04,2020,Suède,Passager,Passagers transportés (arrivées),Portugal,10,,4
2020M04,2020,Suède,Passager,Passagers transportés (arrivées),Roumanie,1612,,4
2020M04,2020,Suède,Passager,Passagers transportés (arrivées),Slovaquie,32,,4
2020M04,2020,Suède,Passager,Passagers transportés (arrivées),Finlande,2909,,4
2020M04,2020,Suède,Passager,Passagers transportés (arrivées),Suède,598,,4
2020M04,2020,Suède,Passager,Passagers transportés (arrivées),Islande,304,,4
2020M04,2020,Suède,Passager,Passagers transportés (arrivées),Norvège,1867,,4
2020M04,2020,Suède,Passager,Passagers transportés (arrivées),Suisse,555,,4
2020M04,2020,Suède,Passager,Passagers transportés (arrivées),Royaume-Uni,1312,,4
2020M04,2020,Suède,Passager,Passagers transportés (arrivées),Monténégro,66,,4
2020M04,2020,Suède,Passager,Passagers transportés (arrivées),Turquie,308,,4
2020M04,2020,Islande,Passager,Passagers transportés (arrivées),Danemark,8,,4
2020M04,2020,Islande,Passager,Passagers transportés (arrivées),Espagne,104,,4
2020M04,2020,Islande,Passager,Passagers transportés (arrivées),Pologne,136,,4
2020M04,2020,Islande,Passager,Passagers transportés (arrivées),Suède,230,,4
2020M04,2020,Islande,Passager,Passagers transportés (arrivées),Islande,698,,4
2020M04,2020,Islande,Passager,Passagers transportés (arrivées),Norvège,5,,4
2020M04,2020,Islande,Passager,Passagers transportés (arrivées),Royaume-Uni,621,,4
2020M04,2020,Norvège,Passager,Passagers transportés (arrivées),Bulgarie,61,,4
2020M04,2020,Norvège,Passager,Passagers transportés (arrivées),Danemark,2168,,4
2020M04,2020,Norvège,Passager,Passagers transportés (arrivées),Allemagne,1038,,4
2020M04,2020,Norvège,Passager,Passagers transportés (arrivées),Espagne,741,,4
2020M04,2020,Norvège,Passager,Passagers transportés (arrivées),France,98,,4
2020M04,2020,Norvège,Passager,Passagers transportés (arrivées),Croatie,79,,4
2020M04,2020,Norvège,Passager,Passagers transportés (arrivées),Italie,19,,4
2020M04,2020,Norvège,Passager,Passagers transportés (arrivées),Lettonie,146,,4
2020M04,2020,Norvège,Passager,Passagers transportés (arrivées),Pays-Bas,2194,,4
2020M04,2020,Norvège,Passager,Passagers transportés (arrivées),Pologne,192,,4
2020M04,2020,Norvège,Passager,Passagers transportés (arrivées),Slovaquie,100,,4
2020M04,2020,Norvège,Passager,Passagers transportés (arrivées),Finlande,147,,4
2020M04,2020,Norvège,Passager,Passagers transportés (arrivées),Suède,2235,,4
2020M04,2020,Norvège,Passager,Passagers transportés (arrivées),Norvège,4468,,4
2020M04,2020,Norvège,Passager,Passagers transportés (arrivées),Royaume-Uni,1654,,4
2020M04,2020,Norvège,Passager,Passagers transportés (arrivées),Serbie,108,,4
2020M04,2020,Norvège,Passager,Passagers transportés (arrivées),Turquie,171,,4
2020M04,2020,Suisse,Passager,Passagers transportés (arrivées),Belgique,31,,4
